Admin2,Crop,Area,Admin1
Jind,rice,108305.499755859,Haryana
Jind,sesameseed,134.60000026226,Haryana
Jind,small millet,0,Haryana
Jind,sorghum,663.900023944676,Haryana
Jind,soybean,0,Haryana
Jind,sugarbeet,0,Haryana
Jind,sugarcane,1856.40000152588,Haryana
Jind,sunflower,0,Haryana
Jind,sweet potato,0,Haryana
Jind,tea,0,Haryana
Jind,temperate fruit,0,Haryana
Jind,tobacco,0,Haryana
Jind,tropical fruit,0,Haryana
Jind,vegetables,72.9999997615814,Haryana
Jind,wheat,212678.498535156,Haryana
Jind,yams,0,Haryana
Kaimur,arabica coffee,0,Bihar
Kaimur,banana,0,Bihar
Kaimur,barley,915.000005960465,Bihar
Kaimur,bean,1759.59999409318,Bihar
Kaimur,cassava,0,Bihar
Kaimur,chickpea,8630.899974823,Bihar
Kaimur,coconut,0,Bihar
Kaimur,cocoa,0,Bihar
Kaimur,cotton,0,Bihar
Kaimur,cowpea,0,Bihar
Kaimur,groundnut,2.20000004768372,Bihar
Kaimur,lentil,4946.09994983673,Bihar
Kaimur,maize,264.3000010252,Bihar
Kaimur,other cereals,0,Bihar
Kaimur,other fibre crops,0.600000023841858,Bihar
Kaimur,oilpalm,0,Bihar
Kaimur,other oil crops,2438.00000762939,Bihar
Kaimur,other pulses,67.9000004380941,Bihar
Kaimur,other roots,0,Bihar
Kaimur,pigeonpea,1925.29999494553,Bihar
Kaimur,plantain,0,Bihar
Kaimur,pearl millet,0,Bihar
Kaimur,potato,1182.5999982357,Bihar
Kaimur,rapeseed,1928.09998607636,Bihar
Kaimur,robusta coffee,0,Bihar
Kaimur,rice,143740.099481203,Bihar
Kaimur,sesameseed,143.3999992311,Bihar
Kaimur,small millet,26.5000000596046,Bihar
Kaimur,sorghum,0.5,Bihar
Kaimur,soybean,0,Bihar
Kaimur,sugarbeet,0,Bihar
Kaimur,sugarcane,381.899999059737,Bihar
Kaimur,sunflower,0.100000001490116,Bihar
Kaimur,sweet potato,17.2000002563,Bihar
Kaimur,tea,0,Bihar
Kaimur,temperate fruit,0,Bihar
Kaimur,tobacco,0,Bihar
Kaimur,tropical fruit,0,Bihar
Kaimur,vegetables,1158.19999933243,Bihar
Kaimur,wheat,64510.5995368958,Bihar
Kaimur,yams,0,Bihar
Kaithal,arabica coffee,0,Haryana
Kaithal,banana,0,Haryana
Kaithal,barley,42.2999993562698,Haryana
Kaithal,bean,138.500000476837,Haryana
Kaithal,cassava,0,Haryana
Kaithal,chickpea,131.199998259544,Haryana
Kaithal,coconut,0,Haryana
Kaithal,cocoa,0,Haryana
Kaithal,cotton,4531.09992980957,Haryana
Kaithal,cowpea,0,Haryana
Kaithal,groundnut,0,Haryana
Kaithal,lentil,99.0000005364418,Haryana
Kaithal,maize,15.0000002682209,Haryana
Kaithal,other cereals,0,Haryana
Kaithal,other fibre crops,1.40000002086163,Haryana
Kaithal,oilpalm,0,Haryana
Kaithal,other oil crops,0,Haryana
Kaithal,other pulses,4.70000007003546,Haryana
Kaithal,other roots,0,Haryana
Kaithal,pigeonpea,95.499999165535,Haryana
Kaithal,plantain,0,Haryana
Kaithal,pearl millet,11537.3999938965,Haryana
Kaithal,potato,266.199999809265,Haryana
Kaithal,rapeseed,3920.29999542236,Haryana
Kaithal,robusta coffee,0,Haryana
Kaithal,rice,141259.299316406,Haryana
Kaithal,sesameseed,43,Haryana
Kaithal,small millet,0,Haryana
Kaithal,sorghum,21.6000000834465,Haryana
Kaithal,soybean,0,Haryana
Kaithal,sugarbeet,0,Haryana
Kaithal,sugarcane,1981.59999465942,Haryana
Kaithal,sunflower,0,Haryana
Kaithal,sweet potato,0,Haryana
Kaithal,tea,0,Haryana
Kaithal,temperate fruit,0,Haryana
Kaithal,tobacco,0,Haryana
Kaithal,tropical fruit,0,Haryana
Kaithal,vegetables,61.2000006437302,Haryana
Kaithal,wheat,159500.700927734,Haryana
Kaithal,yams,0,Haryana
Kannauj,arabica coffee,0,Uttar Pradesh
Kannauj,banana,2.70000004023314,Uttar Pradesh
Kannauj,barley,1102.0999994278,Uttar Pradesh
Kannauj,bean,3715.29999542236,Uttar Pradesh
Kannauj,cassava,0,Uttar Pradesh
Kannauj,chickpea,1095.80000305176,Uttar Pradesh
Kannauj,coconut,0,Uttar Pradesh
Kannauj,cocoa,0,Uttar Pradesh
Kannauj,cotton,0,Uttar Pradesh
Kannauj,cowpea,0,Uttar Pradesh
Kannauj,groundnut,1547.79999923706,Uttar Pradesh
Kannauj,lentil,135.400000095367,Uttar Pradesh
Kannauj,maize,42463.8999023438,Uttar Pradesh
Kannauj,other cereals,0,Uttar Pradesh
Kannauj,other fibre crops,39.1000004410744,Uttar Pradesh
Kannauj,oilpalm,0,Uttar Pradesh
Kannauj,other oil crops,0,Uttar Pradesh
Kannauj,other pulses,1433.0000038147,Uttar Pradesh
Kannauj,other roots,0,Uttar Pradesh
Kannauj,pigeonpea,1642.80000686646,Uttar Pradesh
Kannauj,plantain,0,Uttar Pradesh
Kannauj,pearl millet,2472.3999710083,Uttar Pradesh
Kannauj,potato,50143.1002197266,Uttar Pradesh
Kannauj,rapeseed,10202.3000488281,Uttar Pradesh
Kannauj,robusta coffee,0,Uttar Pradesh
Kannauj,rice,15541.6000671387,Uttar Pradesh
Kannauj,sesameseed,1899.69999313355,Uttar Pradesh
Kannauj,small millet,0,Uttar Pradesh
Kannauj,sorghum,758.700000286102,Uttar Pradesh
Kannauj,soybean,0,Uttar Pradesh
Kannauj,sugarbeet,0,Uttar Pradesh
Kannauj,sugarcane,148.999998807907,Uttar Pradesh
Kannauj,sunflower,1095.29999732971,Uttar Pradesh
Kannauj,sweet potato,196.700001716614,Uttar Pradesh
Kannauj,tea,0,Uttar Pradesh
Kannauj,temperate fruit,0,Uttar Pradesh
Kannauj,tobacco,16.0000000372529,Uttar Pradesh
Kannauj,tropical fruit,302.399994850159,Uttar Pradesh
Kannauj,vegetables,7963.79998779297,Uttar Pradesh
Kannauj,wheat,73813.4999389648,Uttar Pradesh
Kannauj,yams,0,Uttar Pradesh
Kanpur Dehat,arabica coffee,0,Uttar Pradesh
Kanpur Dehat,banana,147.599996089935,Uttar Pradesh
Kanpur Dehat,barley,2773.69999432564,Uttar Pradesh
Kanpur Dehat,bean,5438.49993896484,Uttar Pradesh
Kanpur Dehat,cassava,0,Uttar Pradesh
Kanpur Dehat,chickpea,17235.1000671387,Uttar Pradesh
Kanpur Dehat,coconut,0,Uttar Pradesh
Kanpur Dehat,cocoa,0,Uttar Pradesh
Kanpur Dehat,cotton,0,Uttar Pradesh
Kanpur Dehat,cowpea,0,Uttar Pradesh
Kanpur Dehat,groundnut,2.30000003427267,Uttar Pradesh
Kanpur Dehat,lentil,1162.59997582436,Uttar Pradesh
Kanpur Dehat,maize,9265,Uttar Pradesh
Kanpur Dehat,other cereals,0,Uttar Pradesh
Kanpur Dehat,other fibre crops,21.1000001877546,Uttar Pradesh
Kanpur Dehat,oilpalm,0,Uttar Pradesh
Kanpur Dehat,other oil crops,21.9000003933907,Uttar Pradesh
Kanpur Dehat,other pulses,3366.19998550415,Uttar Pradesh
Kanpur Dehat,other roots,0,Uttar Pradesh
Kanpur Dehat,pigeonpea,5293.70002746582,Uttar Pradesh
Kanpur Dehat,plantain,0,Uttar Pradesh
Kanpur Dehat,pearl millet,10142.9000244141,Uttar Pradesh
Kanpur Dehat,potato,2298.90000760555,Uttar Pradesh
Kanpur Dehat,rapeseed,15191.8999786377,Uttar Pradesh
Kanpur Dehat,robusta coffee,0,Uttar Pradesh
Kanpur Dehat,rice,22747.8997802734,Uttar Pradesh
Kanpur Dehat,sesameseed,1067.5999956131,Uttar Pradesh
Kanpur Dehat,small millet,4.10000006109476,Uttar Pradesh
Kanpur Dehat,sorghum,8601.20003509521,Uttar Pradesh
Kanpur Dehat,soybean,66.900000102818,Uttar Pradesh
Kanpur Dehat,sugarbeet,0,Uttar Pradesh
Kanpur Dehat,sugarcane,1334.50000190735,Uttar Pradesh
Kanpur Dehat,sunflower,16.4000002518296,Uttar Pradesh
Kanpur Dehat,sweet potato,283.099998295307,Uttar Pradesh
Kanpur Dehat,tea,0,Uttar Pradesh
Kanpur Dehat,temperate fruit,0,Uttar Pradesh
Kanpur Dehat,tobacco,0,Uttar Pradesh
Kanpur Dehat,tropical fruit,470.399991989136,Uttar Pradesh
Kanpur Dehat,vegetables,1610.19999551773,Uttar Pradesh
Kanpur Dehat,wheat,67845.8999195099,Uttar Pradesh
Kanpur Dehat,yams,0,Uttar Pradesh
Kanpur Nagar,arabica coffee,0,Uttar Pradesh
Kanpur Nagar,banana,79.1999979019165,Uttar Pradesh
Kanpur Nagar,barley,1937.89998531342,Uttar Pradesh
Kanpur Nagar,bean,1875.5000038147,Uttar Pradesh
Kanpur Nagar,cassava,0,Uttar Pradesh
Kanpur Nagar,chickpea,15333.8000183105,Uttar Pradesh
Kanpur Nagar,coconut,0,Uttar Pradesh
Kanpur Nagar,cocoa,0,Uttar Pradesh
Kanpur Nagar,cotton,0,Uttar Pradesh
Kanpur Nagar,cowpea,0,Uttar Pradesh
Kanpur Nagar,groundnut,2.80000004172325,Uttar Pradesh
Kanpur Nagar,lentil,148.800000667572,Uttar Pradesh
Kanpur Nagar,maize,24787.7998809814,Uttar Pradesh
Kanpur Nagar,other cereals,0,Uttar Pradesh
Kanpur Nagar,other fibre crops,11.1000001132488,Uttar Pradesh
Kanpur Nagar,oilpalm,0,Uttar Pradesh
Kanpur Nagar,other oil crops,8.99999994784594,Uttar Pradesh
Kanpur Nagar,other pulses,1706.89998626709,Uttar Pradesh
Kanpur Nagar,other roots,0,Uttar Pradesh
Kanpur Nagar,pigeonpea,2776.09997558594,Uttar Pradesh
Kanpur Nagar,plantain,0,Uttar Pradesh
Kanpur Nagar,pearl millet,5298.29998779297,Uttar Pradesh
Kanpur Nagar,potato,1369.29998779297,Uttar Pradesh
Kanpur Nagar,rapeseed,9534,Uttar Pradesh
Kanpur Nagar,robusta coffee,0,Uttar Pradesh
Kanpur Nagar,rice,43760.6000366211,Uttar Pradesh
Kanpur Nagar,sesameseed,344.499998569489,Uttar Pradesh
Kanpur Nagar,small millet,2.20000003278255,Uttar Pradesh
Kanpur Nagar,sorghum,3771.40000915527,Uttar Pradesh
Kanpur Nagar,soybean,25.0000001788139,Uttar Pradesh
Kanpur Nagar,sugarbeet,0,Uttar Pradesh
Kanpur Nagar,sugarcane,920.600002288818,Uttar Pradesh
Kanpur Nagar,sunflower,15.2000003531575,Uttar Pradesh
Kanpur Nagar,sweet potato,154.700000286102,Uttar Pradesh
Kanpur Nagar,tea,0,Uttar Pradesh
Kanpur Nagar,temperate fruit,0,Uttar Pradesh
Kanpur Nagar,tobacco,0,Uttar Pradesh
Kanpur Nagar,tropical fruit,414.39999294281,Uttar Pradesh
Kanpur Nagar,vegetables,670.300003528595,Uttar Pradesh
Kanpur Nagar,wheat,148847.600549221,Uttar Pradesh
Kanpur Nagar,yams,0,Uttar Pradesh
Kapurthala,arabica coffee,0,Punjab
Kapurthala,banana,0,Punjab
Kapurthala,barley,1054.80000114441,Punjab
Kapurthala,bean,876.400004386902,Punjab
Kapurthala,cassava,0,Punjab
Kapurthala,chickpea,198.299998521805,Punjab
Kapurthala,coconut,0,Punjab
Kapurthala,cocoa,0,Punjab
Kapurthala,cotton,7584.59996128082,Punjab
Kapurthala,cowpea,0,Punjab
Kapurthala,groundnut,91.8999998569489,Punjab
Kapurthala,lentil,63.3999997377396,Punjab
Kapurthala,maize,7772.20001220703,Punjab
Kapurthala,other cereals,0,Punjab
Kapurthala,other fibre crops,0,Punjab
Kapurthala,oilpalm,0,Punjab
Kapurthala,other oil crops,47.4999999403954,Punjab
Kapurthala,other pulses,146.10000038147,Punjab
Kapurthala,other roots,0,Punjab
Kapurthala,pigeonpea,245.099999427795,Punjab
Kapurthala,plantain,0,Punjab
Kapurthala,pearl millet,178.400000572205,Punjab
Kapurthala,potato,7984.70000457764,Punjab
Kapurthala,rapeseed,2001.69999694824,Punjab
Kapurthala,robusta coffee,0,Punjab
Kapurthala,rice,59950.2001953125,Punjab
Kapurthala,sesameseed,357.399997711182,Punjab
Kapurthala,small millet,0,Punjab
Kapurthala,sorghum,8.60000010579824,Punjab
Kapurthala,soybean,0,Punjab
Kapurthala,sugarbeet,0,Punjab
Kapurthala,sugarcane,90.4000005424023,Punjab
Kapurthala,sunflower,622.099995613098,Punjab
Kapurthala,sweet potato,0,Punjab
Kapurthala,tea,0,Punjab
Kapurthala,temperate fruit,0,Punjab
Kapurthala,tobacco,0,Punjab
Kapurthala,tropical fruit,0,Punjab
Kapurthala,vegetables,36854.8999023438,Punjab
Kapurthala,wheat,117389.400146484,Punjab
Kapurthala,yams,0,Punjab
Karnal,arabica coffee,0,Haryana
Karnal,banana,0,Haryana
Karnal,barley,145.100000739098,Haryana
Karnal,bean,406.199998378754,Haryana
Karnal,cassava,0,Haryana
Karnal,chickpea,263.900001525879,Haryana
Karnal,coconut,0,Haryana
Karnal,cocoa,0,Haryana
Karnal,cotton,175.900007247925,Haryana
Karnal,cowpea,0,Haryana
Karnal,groundnut,3.30000004917383,Haryana
Karnal,lentil,414.399999141693,Haryana
Karnal,maize,406.799995809793,Haryana
Karnal,other cereals,0,Haryana
Karnal,other fibre crops,0.900000013411045,Haryana
Karnal,oilpalm,0,Haryana
Karnal,other oil crops,0,Haryana
Karnal,other pulses,203.899999812245,Haryana
Karnal,other roots,0,Haryana
Karnal,pigeonpea,225.799998521805,Haryana
Karnal,plantain,0,Haryana
Karnal,pearl millet,2762.69994354248,Haryana
Karnal,potato,1109.79999160767,Haryana
Karnal,rapeseed,1254.39999961853,Haryana
Karnal,robusta coffee,0,Haryana
Karnal,rice,174804.800292969,Haryana
Karnal,sesameseed,145.200003147125,Haryana
Karnal,small millet,0,Haryana
Karnal,sorghum,70.000000834465,Haryana
Karnal,soybean,0,Haryana
Karnal,sugarbeet,0,Haryana
Karnal,sugarcane,9651.69987487793,Haryana
Karnal,sunflower,2.00000002980232,Haryana
Karnal,sweet potato,0,Haryana
Karnal,tea,0,Haryana
Karnal,temperate fruit,0,Haryana
Karnal,tobacco,0,Haryana
Karnal,tropical fruit,0,Haryana
Karnal,vegetables,1255.40000152588,Haryana
Karnal,wheat,176612.900146484,Haryana
Karnal,yams,0,Haryana
Kasganj,arabica coffee,0,Uttar Pradesh
Kasganj,banana,7.00000022351742,Uttar Pradesh
Kasganj,barley,3778.50000762939,Uttar Pradesh
Kasganj,bean,3215.20001220703,Uttar Pradesh
Kasganj,cassava,0,Uttar Pradesh
Kasganj,chickpea,228.899998664856,Uttar Pradesh
Kasganj,coconut,0,Uttar Pradesh
Kasganj,cocoa,0,Uttar Pradesh
Kasganj,cotton,4.40000006556511,Uttar Pradesh
Kasganj,cowpea,0,Uttar Pradesh
Kasganj,groundnut,123.200000047684,Uttar Pradesh
Kasganj,lentil,880.699996948242,Uttar Pradesh
Kasganj,maize,16204.8999328613,Uttar Pradesh
Kasganj,other cereals,0,Uttar Pradesh
Kasganj,other fibre crops,221.900001049042,Uttar Pradesh
Kasganj,oilpalm,0,Uttar Pradesh
Kasganj,other oil crops,0,Uttar Pradesh
Kasganj,other pulses,648.400001525879,Uttar Pradesh
Kasganj,other roots,0,Uttar Pradesh
Kasganj,pigeonpea,1602.9999961853,Uttar Pradesh
Kasganj,plantain,0,Uttar Pradesh
Kasganj,pearl millet,19564.5000610352,Uttar Pradesh
Kasganj,potato,4377.00002288818,Uttar Pradesh
Kasganj,rapeseed,7462.30004882813,Uttar Pradesh
Kasganj,robusta coffee,0,Uttar Pradesh
Kasganj,rice,11492.3000183105,Uttar Pradesh
Kasganj,sesameseed,123.299998998642,Uttar Pradesh
Kasganj,small millet,0,Uttar Pradesh
Kasganj,sorghum,8.50000016391277,Uttar Pradesh
Kasganj,soybean,0,Uttar Pradesh
Kasganj,sugarbeet,0,Uttar Pradesh
Kasganj,sugarcane,1123.20000553131,Uttar Pradesh
Kasganj,sunflower,46.5999999046326,Uttar Pradesh
Kasganj,sweet potato,187.800001144409,Uttar Pradesh
Kasganj,tea,0,Uttar Pradesh
Kasganj,temperate fruit,0,Uttar Pradesh
Kasganj,tobacco,3531.1000213623,Uttar Pradesh
Kasganj,tropical fruit,302.399994850159,Uttar Pradesh
Kasganj,vegetables,7890.49998474121,Uttar Pradesh
Kasganj,wheat,76719.5003662109,Uttar Pradesh
Kasganj,yams,0,Uttar Pradesh
Katihar,arabica coffee,0,Bihar
Katihar,banana,8354.10012817383,Bihar
Katihar,barley,93.7000000476837,Bihar
Katihar,bean,6014.10000610352,Bihar
Katihar,cassava,0,Bihar
Katihar,chickpea,152.100000977516,Bihar
Katihar,coconut,0,Bihar
Katihar,cocoa,0,Bihar
Katihar,cotton,0,Bihar
Katihar,cowpea,0,Bihar
Katihar,groundnut,10.6000001057982,Bihar
Katihar,lentil,1648.70000934601,Bihar
Katihar,maize,43617.200012207,Bihar
Katihar,other cereals,0,Bihar
Katihar,other fibre crops,31051.4002227783,Bihar
Katihar,oilpalm,0,Bihar
Katihar,other oil crops,506.70000076294,Bihar
Katihar,other pulses,2697.5,Bihar
Katihar,other roots,0,Bihar
Katihar,pigeonpea,30.9000000432134,Bihar
Katihar,plantain,0,Bihar
Katihar,pearl millet,0,Bihar
Katihar,potato,7500.40003967285,Bihar
Katihar,rapeseed,5268.09998321533,Bihar
Katihar,robusta coffee,0,Bihar
Katihar,rice,93813.0004882813,Bihar
Katihar,sesameseed,10.9000003039837,Bihar
Katihar,small millet,951.5,Bihar
Katihar,sorghum,0,Bihar
Katihar,soybean,0,Bihar
Katihar,sugarbeet,0,Bihar
Katihar,sugarcane,265.500000476837,Bihar
Katihar,sunflower,1018.69999599457,Bihar
Katihar,sweet potato,14.4000002145767,Bihar
Katihar,tea,0,Bihar
Katihar,temperate fruit,0,Bihar
Katihar,tobacco,19.6000000238419,Bihar
Katihar,tropical fruit,10441,Bihar
Katihar,vegetables,1041.69999694824,Bihar
Katihar,wheat,31931.6000823975,Bihar
Katihar,yams,0,Bihar
Kaushambi,arabica coffee,0,Uttar Pradesh
Kaushambi,banana,306.000009059906,Uttar Pradesh
Kaushambi,barley,2044.39998614788,Uttar Pradesh
Kaushambi,bean,2973.39999008179,Uttar Pradesh
Kaushambi,cassava,0,Uttar Pradesh
Kaushambi,chickpea,11403.1999969482,Uttar Pradesh
Kaushambi,coconut,0,Uttar Pradesh
Kaushambi,cocoa,0,Uttar Pradesh
Kaushambi,cotton,0,Uttar Pradesh
Kaushambi,cowpea,0,Uttar Pradesh
Kaushambi,groundnut,394.300003051758,Uttar Pradesh
Kaushambi,lentil,142.299999251962,Uttar Pradesh
Kaushambi,maize,198.799999728799,Uttar Pradesh
Kaushambi,other cereals,0,Uttar Pradesh
Kaushambi,other fibre crops,38.6999998688698,Uttar Pradesh
Kaushambi,oilpalm,0,Uttar Pradesh
Kaushambi,other oil crops,9.20000012218952,Uttar Pradesh
Kaushambi,other pulses,1050.79999351501,Uttar Pradesh
Kaushambi,other roots,0,Uttar Pradesh
Kaushambi,pigeonpea,6732.60005187988,Uttar Pradesh
Kaushambi,plantain,0,Uttar Pradesh
Kaushambi,pearl millet,8630.10000801086,Uttar Pradesh
Kaushambi,potato,4598.49997711182,Uttar Pradesh
Kaushambi,rapeseed,1871.89997386932,Uttar Pradesh
Kaushambi,robusta coffee,0,Uttar Pradesh
Kaushambi,rice,35060.6999416351,Uttar Pradesh
Kaushambi,sesameseed,2167.60001087189,Uttar Pradesh
Kaushambi,small millet,15.0000005960464,Uttar Pradesh
Kaushambi,sorghum,4155.90000152588,Uttar Pradesh
Kaushambi,soybean,6.5,Uttar Pradesh
Kaushambi,sugarbeet,0,Uttar Pradesh
Kaushambi,sugarcane,1095.20000076294,Uttar Pradesh
Kaushambi,sunflower,2.00000002980232,Uttar Pradesh
Kaushambi,sweet potato,294.600001335144,Uttar Pradesh
Kaushambi,tea,0,Uttar Pradesh
Kaushambi,temperate fruit,0,Uttar Pradesh
Kaushambi,tobacco,17.0000000298023,Uttar Pradesh
Kaushambi,tropical fruit,291.199995040894,Uttar Pradesh
Kaushambi,vegetables,2191.09998893738,Uttar Pradesh
Kaushambi,wheat,64769.1997066736,Uttar Pradesh
Kaushambi,yams,0,Uttar Pradesh
Khagaria,arabica coffee,0,Bihar
Khagaria,banana,1095.99996948242,Bihar
Khagaria,barley,779.199998855591,Bihar
Khagaria,bean,4889.40003967285,Bihar
Khagaria,cassava,0,Bihar
Khagaria,chickpea,228.600000143051,Bihar
Khagaria,coconut,0,Bihar
Khagaria,cocoa,0,Bihar
Khagaria,cotton,0,Bihar
Khagaria,cowpea,0,Bihar
Khagaria,groundnut,0.899999976158142,Bihar
Khagaria,lentil,628.800001144409,Bihar
Khagaria,maize,66308.7995605469,Bihar
Khagaria,other cereals,0,Bihar
Khagaria,other fibre crops,155.199997901917,Bihar
Khagaria,oilpalm,0,Bihar
Khagaria,other oil crops,504,Bihar
Khagaria,other pulses,2847.20001220703,Bihar
Khagaria,other roots,0,Bihar
Khagaria,pigeonpea,234.299997806549,Bihar
Khagaria,plantain,0,Bihar
Khagaria,pearl millet,8.8000001013279,Bihar
Khagaria,potato,1049.09999847412,Bihar
Khagaria,rapeseed,3192.00002288818,Bihar
Khagaria,robusta coffee,0,Bihar
Khagaria,rice,23417.1999511719,Bihar
Khagaria,sesameseed,36.5999999046326,Bihar
Khagaria,small millet,681.799996852875,Bihar
Khagaria,sorghum,24.7000001966953,Bihar
Khagaria,soybean,0,Bihar
Khagaria,sugarbeet,0,Bihar
Khagaria,sugarcane,134.299998998642,Bihar
Khagaria,sunflower,599.299996614456,Bihar
Khagaria,sweet potato,8.40000012516975,Bihar
Khagaria,tea,0,Bihar
Khagaria,temperate fruit,0,Bihar
Khagaria,tobacco,0,Bihar
Khagaria,tropical fruit,5039,Bihar
Khagaria,vegetables,1319.79999160767,Bihar
Khagaria,wheat,35744.2999267578,Bihar
Khagaria,yams,0,Bihar
Kishanganj,arabica coffee,0,Bihar
Kishanganj,banana,722.29998588562,Bihar
Kishanganj,barley,10.3000001907349,Bihar
Kishanganj,bean,11347.1000366211,Bihar
Kishanganj,cassava,0,Bihar
Kishanganj,chickpea,284.900000572205,Bihar
Kishanganj,coconut,0,Bihar
Kishanganj,cocoa,0,Bihar
Kishanganj,cotton,0,Bihar
Kishanganj,cowpea,0,Bihar
Kishanganj,groundnut,2.60000003874302,Bihar
Kishanganj,lentil,1044.30000305176,Bihar
Kishanganj,maize,5770.30009460449,Bihar
Kishanganj,other cereals,0,Bihar
Kishanganj,other fibre crops,25855.0001220703,Bihar
Kishanganj,oilpalm,0,Bihar
Kishanganj,other oil crops,2761.40001678467,Bihar
Kishanganj,other pulses,201.400001525879,Bihar
Kishanganj,other roots,0,Bihar
Kishanganj,pigeonpea,50.5999993085861,Bihar
Kishanganj,plantain,0,Bihar
Kishanganj,pearl millet,0,Bihar
Kishanganj,potato,4071.3999786377,Bihar
Kishanganj,rapeseed,2332.59998321533,Bihar
Kishanganj,robusta coffee,0,Bihar
Kishanganj,rice,70468,Bihar
Kishanganj,sesameseed,254.60000038147,Bihar
Kishanganj,small millet,253.499999046326,Bihar
Kishanganj,sorghum,0,Bihar
Kishanganj,soybean,0,Bihar
Kishanganj,sugarbeet,0,Bihar
Kishanganj,sugarcane,70.6000003814697,Bihar
Kishanganj,sunflower,0,Bihar
Kishanganj,sweet potato,10.4000001549721,Bihar
Kishanganj,tea,0,Bihar
Kishanganj,temperate fruit,0,Bihar
Kishanganj,tobacco,84.0000002384186,Bihar
Kishanganj,tropical fruit,37536,Bihar
Kishanganj,vegetables,4641.80000305176,Bihar
Kishanganj,wheat,20430.2001342773,Bihar
Kishanganj,yams,0,Bihar
Koch Bihar,arabica coffee,0,West Bengal
Koch Bihar,banana,0,West Bengal
Koch Bihar,barley,4.50000008195639,West Bengal
Koch Bihar,bean,0,West Bengal
Koch Bihar,cassava,0,West Bengal
Koch Bihar,chickpea,0,West Bengal
Koch Bihar,coconut,0,West Bengal
Koch Bihar,cocoa,0,West Bengal
Koch Bihar,cotton,0,West Bengal
Koch Bihar,cowpea,0,West Bengal
Koch Bihar,groundnut,0,West Bengal
Koch Bihar,lentil,0,West Bengal
Koch Bihar,maize,554.099975585938,West Bengal
Koch Bihar,other cereals,0,West Bengal
Koch Bihar,other fibre crops,81183.5000972748,West Bengal
Koch Bihar,oilpalm,0,West Bengal
Koch Bihar,other oil crops,1620.10001373291,West Bengal
Koch Bihar,other pulses,0,West Bengal
Koch Bihar,other roots,0,West Bengal
Koch Bihar,pigeonpea,8.60000016540289,West Bengal
Koch Bihar,plantain,0,West Bengal
Koch Bihar,pearl millet,0,West Bengal
Koch Bihar,potato,28402.5002593994,West Bengal
Koch Bihar,rapeseed,12354.9000778198,West Bengal
Koch Bihar,robusta coffee,0,West Bengal
Koch Bihar,rice,279847.300048828,West Bengal
Koch Bihar,sesameseed,0,West Bengal
Koch Bihar,small millet,0,West Bengal
Koch Bihar,sorghum,0.80000002682209,West Bengal
Koch Bihar,soybean,0,West Bengal
Koch Bihar,sugarbeet,0,West Bengal
Koch Bihar,sugarcane,0,West Bengal
Koch Bihar,sunflower,0,West Bengal
Koch Bihar,sweet potato,0,West Bengal
Koch Bihar,tea,39269.7994575501,West Bengal
Koch Bihar,temperate fruit,0,West Bengal
Koch Bihar,tobacco,10733.6000191718,West Bengal
Koch Bihar,tropical fruit,7390.39998245239,West Bengal
Koch Bihar,vegetables,0,West Bengal
Koch Bihar,wheat,4280.10015869141,West Bengal
Koch Bihar,yams,0,West Bengal
Kolkata,arabica coffee,0,West Bengal
Kolkata,banana,0,West Bengal
Kolkata,barley,0,West Bengal
Kolkata,bean,0.200000002980232,West Bengal
Kolkata,cassava,0,West Bengal
Kolkata,chickpea,0.300000011920929,West Bengal
Kolkata,coconut,0.300000011920929,West Bengal
Kolkata,cocoa,0,West Bengal
Kolkata,cotton,0,West Bengal
Kolkata,cowpea,0,West Bengal
Kolkata,groundnut,0.200000002980232,West Bengal
Kolkata,lentil,0.200000002980232,West Bengal
Kolkata,maize,0.600000023841858,West Bengal
Kolkata,other cereals,0,West Bengal
Kolkata,other fibre crops,551.899993896484,West Bengal
Kolkata,oilpalm,0,West Bengal
Kolkata,other oil crops,8,West Bengal
Kolkata,other pulses,0.200000002980232,West Bengal
Kolkata,other roots,0,West Bengal
Kolkata,pigeonpea,6.5,West Bengal
Kolkata,plantain,0,West Bengal
Kolkata,pearl millet,0,West Bengal
Kolkata,potato,0.200000002980232,West Bengal
Kolkata,rapeseed,0.100000001490116,West Bengal
Kolkata,robusta coffee,0,West Bengal
Kolkata,rice,3691.80009765923,West Bengal
Kolkata,sesameseed,0.100000001490116,West Bengal
Kolkata,small millet,0,West Bengal
Kolkata,sorghum,0,West Bengal
Kolkata,soybean,0,West Bengal
Kolkata,sugarbeet,0,West Bengal
Kolkata,sugarcane,1.20000004768372,West Bengal
Kolkata,sunflower,1.29999995231628,West Bengal
Kolkata,sweet potato,682.59998780489,West Bengal
Kolkata,tea,0,West Bengal
Kolkata,temperate fruit,0,West Bengal
Kolkata,tobacco,0,West Bengal
Kolkata,tropical fruit,0,West Bengal
Kolkata,vegetables,3,West Bengal
Kolkata,wheat,0,West Bengal
Kolkata,yams,0,West Bengal
Kurukshetra,arabica coffee,0,Haryana
Kurukshetra,banana,0,Haryana
Kurukshetra,barley,34743.099951148,Haryana
Kurukshetra,bean,589.099996566772,Haryana
Kurukshetra,cassava,0,Haryana
Kurukshetra,chickpea,69.2999999523163,Haryana
Kurukshetra,coconut,0,Haryana
Kurukshetra,cocoa,0,Haryana
Kurukshetra,cotton,140.5,Haryana
